Table_Id,City,Place_Fips,Geo_Id,State,State_Fips,Total_Population
109476,Longton,42650,16000US2042650,KS,20,340
109477,Lorraine,42800,16000US2042800,KS,20,187
109478,Lost Springs,42825,16000US2042825,KS,20,86
109479,Louisburg,42875,16000US2042875,KS,20,4294
109480,Louisville,42925,16000US2042925,KS,20,287
109481,Lowell,43050,16000US2043050,KS,20,344
109482,Lucas,43150,16000US2043150,KS,20,444
109483,Luray,43250,16000US2043250,KS,20,276
109484,Lyndon,43350,16000US2043350,KS,20,1068
109485,Lyons,43525,16000US2043525,KS,20,3731
109486,McConnell AFB,43675,16000US2043675,KS,20,1360
109487,McCracken,43700,16000US2043700,KS,20,195
109488,McCune,43725,16000US2043725,KS,20,510
109489,McDonald,43750,16000US2043750,KS,20,163
109490,McFarland,43775,16000US2043775,KS,20,364
109491,Macksville,43850,16000US2043850,KS,20,492
109492,McLouth,43900,16000US2043900,KS,20,1282
109493,McPherson,43950,16000US2043950,KS,20,13212
109494,Madison,44050,16000US2044050,KS,20,917
109495,Mahaska,44150,16000US2044150,KS,20,53
109496,Maize,44200,16000US2044200,KS,20,4054
109497,Manchester,44225,16000US2044225,KS,20,162
109498,Manhattan,44250,16000US2044250,KS,20,55769
109499,Mankato,44300,16000US2044300,KS,20,812
109500,Manter,44375,16000US2044375,KS,20,183
109501,Maple Hill,44500,16000US2044500,KS,20,700
109502,Mapleton,44550,16000US2044550,KS,20,99
109503,Marienthal,44600,16000US2044600,KS,20,16
109504,Marion,44750,16000US2044750,KS,20,1857
109505,Marquette,44925,16000US2044925,KS,20,747
109506,Marysville,45050,16000US2045050,KS,20,3301
109507,Matfield Green,45150,16000US2045150,KS,20,50
109508,Mayetta,45250,16000US2045250,KS,20,337
109509,Mayfield,45275,16000US2045275,KS,20,94
109510,Meade,45325,16000US2045325,KS,20,1702
109511,Medicine Lodge,45500,16000US2045500,KS,20,2056
109512,Melvern,45700,16000US2045700,KS,20,510
109513,Menlo,45750,16000US2045750,KS,20,34
109514,Meriden,45950,16000US2045950,KS,20,899
109515,Merriam,46000,16000US2046000,KS,20,11232
109516,Milan,46450,16000US2046450,KS,20,72
109517,Mildred,46500,16000US2046500,KS,20,26
109518,Milford,46525,16000US2046525,KS,20,507
109519,Milton,46925,16000US2046925,KS,20,46
109520,Miltonvale,46950,16000US2046950,KS,20,449
109521,Minneapolis,47075,16000US2047075,KS,20,2099
109522,Minneola,47150,16000US2047150,KS,20,733
109523,Mission,47225,16000US2047225,KS,20,9481
109524,Mission Hills,47350,16000US2047350,KS,20,3572
109525,Mission Woods,47425,16000US2047425,KS,20,183
109526,Moline,47600,16000US2047600,KS,20,333
109527,Montezuma,47875,16000US2047875,KS,20,978
109528,Moran,48125,16000US2048125,KS,20,545
109529,Morganville,48225,16000US2048225,KS,20,160
109530,Morland,48275,16000US2048275,KS,20,103
109531,Morrill,48300,16000US2048300,KS,20,310
109532,Morrowville,48450,16000US2048450,KS,20,159
109533,Moscow,48600,16000US2048600,KS,20,322
109534,Mound City,48750,16000US2048750,KS,20,742
109535,Moundridge,48800,16000US2048800,KS,20,1814
109536,Mound Valley,48825,16000US2048825,KS,20,452
109537,Mount Hope,48900,16000US2048900,KS,20,755
109538,Mulberry,49025,16000US2049025,KS,20,485
109539,Mullinville,49075,16000US2049075,KS,20,190
109540,Mulvane,49100,16000US2049100,KS,20,5607
109541,Munden,49150,16000US2049150,KS,20,131
109542,Munjor,49200,16000US2049200,KS,20,198
109543,Muscotah,49325,16000US2049325,KS,20,201
109544,Narka,49350,16000US2049350,KS,20,113
109545,Nashville,49400,16000US2049400,KS,20,67
109546,Natoma,49425,16000US2049425,KS,20,310
109547,Neodesha,49650,16000US2049650,KS,20,2245
109548,Neosho Falls,49825,16000US2049825,KS,20,132
109549,Neosho Rapids,49875,16000US2049875,KS,20,195
109550,Ness City,49925,16000US2049925,KS,20,1520
109551,Netawaka,49950,16000US2049950,KS,20,176
109552,New Albany,50150,16000US2050150,KS,20,32
109553,New Cambria,50300,16000US2050300,KS,20,145
109554,New Strawn,50450,16000US2050450,KS,20,388
109555,Newton,50475,16000US2050475,KS,20,19139
109556,Nickerson,50525,16000US2050525,KS,20,1181
109557,Niotaze,50750,16000US2050750,KS,20,105
109558,Norcatur,50925,16000US2050925,KS,20,185
109559,North Newton,51225,16000US2051225,KS,20,1782
109560,Norton,51500,16000US2051500,KS,20,2856
109561,Nortonville,51525,16000US2051525,KS,20,529
109562,Norwich,51600,16000US2051600,KS,20,489
109563,Oak Hill,51700,16000US2051700,KS,20,51
109564,Oaklawn-Sunview,51810,16000US2051810,KS,20,2906
109565,Oakley,51825,16000US2051825,KS,20,1914
109566,Oberlin,52000,16000US2052000,KS,20,1890
109567,Odin,52175,16000US2052175,KS,20,78
109568,Offerle,52200,16000US2052200,KS,20,255
109569,Ogden,52275,16000US2052275,KS,20,2010
109570,Oketo,52525,16000US2052525,KS,20,69
109571,Olathe,52575,16000US2052575,KS,20,131508
109572,Olivet,52700,16000US2052700,KS,20,84
109573,Olmitz,52750,16000US2052750,KS,20,138
109574,Olpe,52800,16000US2052800,KS,20,595
109575,Olsburg,52825,16000US2052825,KS,20,238
109576,Onaga,52875,16000US2052875,KS,20,746
109577,Oneida,52900,16000US2052900,KS,20,59
109578,Osage City,53200,16000US2053200,KS,20,2885
109579,Osawatomie,53225,16000US2053225,KS,20,4373
109580,Osborne,53325,16000US2053325,KS,20,1463
109581,Oskaloosa,53375,16000US2053375,KS,20,1338
109582,Oswego,53450,16000US2053450,KS,20,1847
109583,Otis,53525,16000US2053525,KS,20,334
109584,Ottawa,53550,16000US2053550,KS,20,12487
109585,Overbrook,53725,16000US2053725,KS,20,977
109586,Overland Park,53775,16000US2053775,KS,20,181464
109587,Oxford,53850,16000US2053850,KS,20,1135
109588,Ozawkie,53925,16000US2053925,KS,20,757
109589,Palco,54125,16000US2054125,KS,20,169
109590,Palmer,54200,16000US2054200,KS,20,179
109591,Paola,54250,16000US2054250,KS,20,5570
109592,Paradise,54325,16000US2054325,KS,20,37
109593,Park,54400,16000US2054400,KS,20,99
109594,Park City,54450,16000US2054450,KS,20,7290
109595,Parker,54500,16000US2054500,KS,20,435
109596,Parkerfield,54560,16000US2054560,KS,20,339
109597,Parkerville,54575,16000US2054575,KS,20,70
109598,Parsons,54675,16000US2054675,KS,20,10223
109599,Partridge,54700,16000US2054700,KS,20,265
109600,Pawnee Rock,54875,16000US2054875,KS,20,221
109601,Paxico,54950,16000US2054950,KS,20,309
109602,Peabody,55100,16000US2055100,KS,20,1262
109603,Penalosa,55225,16000US2055225,KS,20,15
109604,Perry,55450,16000US2055450,KS,20,916
109605,Peru,55525,16000US2055525,KS,20,161
109606,Phillipsburg,55675,16000US2055675,KS,20,2525
109607,Piqua,56000,16000US2056000,KS,20,186
109608,Pittsburg,56025,16000US2056025,KS,20,20382
109609,Plains,56100,16000US2056100,KS,20,1099
109610,Plainville,56150,16000US2056150,KS,20,1930
109611,Pleasanton,56450,16000US2056450,KS,20,1206
109612,Plevna,56725,16000US2056725,KS,20,90
109613,Pomona,57000,16000US2057000,KS,20,824
109614,Portis,57100,16000US2057100,KS,20,101
109615,Potwin,57300,16000US2057300,KS,20,458
109616,Powhattan,57350,16000US2057350,KS,20,81
109617,Prairie View,57525,16000US2057525,KS,20,183
109618,Prairie Village,57575,16000US2057575,KS,20,21814
109619,Pratt,57625,16000US2057625,KS,20,6887
109620,Prescott,57650,16000US2057650,KS,20,238
109621,Preston,57675,16000US2057675,KS,20,175
109622,Pretty Prairie,57700,16000US2057700,KS,20,715
109623,Princeton,57725,16000US2057725,KS,20,281
109624,Protection,57850,16000US2057850,KS,20,502
109625,Quenemo,58100,16000US2058100,KS,20,424
109626,Quinter,58250,16000US2058250,KS,20,1007
109627,Radium,58300,16000US2058300,KS,20,35
109628,Ramona,58375,16000US2058375,KS,20,116
109629,Randall,58450,16000US2058450,KS,20,90
109630,Randolph,58475,16000US2058475,KS,20,166
109631,Ransom,58500,16000US2058500,KS,20,295
109632,Rantoul,58525,16000US2058525,KS,20,121
109633,Raymond,58550,16000US2058550,KS,20,65
109634,Reading,58600,16000US2058600,KS,20,298
109635,Redfield,58725,16000US2058725,KS,20,81
109636,Republic,59000,16000US2059000,KS,20,86
109637,Reserve,59050,16000US2059050,KS,20,68
109638,Rexford,59125,16000US2059125,KS,20,235
109639,Richfield,59200,16000US2059200,KS,20,34
109640,Richmond,59675,16000US2059675,KS,20,540
109641,Riley,59875,16000US2059875,KS,20,971
109642,Riverton,60200,16000US2060200,KS,20,934
109643,Robinson,60325,16000US2060325,KS,20,234
109644,Roeland Park,60825,16000US2060825,KS,20,6819
109645,Rolla,60900,16000US2060900,KS,20,463
109646,Rosalia,61100,16000US2061100,KS,20,86
109647,Rose Hill,61250,16000US2061250,KS,20,3961
109648,Roseland,61275,16000US2061275,KS,20,64
109649,Rossville,61400,16000US2061400,KS,20,1177
109650,Roxbury,61550,16000US2061550,KS,20,57
109651,Rozel,61600,16000US2061600,KS,20,171
109652,Rush Center,61775,16000US2061775,KS,20,137
109653,Russell,61825,16000US2061825,KS,20,4499
109654,Russell Springs,61875,16000US2061875,KS,20,34
109655,Sabetha,62025,16000US2062025,KS,20,2557
109656,St. Francis,62175,16000US2062175,KS,20,1239
109657,St. George,62200,16000US2062200,KS,20,852
109658,St. John,62275,16000US2062275,KS,20,1414
109659,St. Marys,62400,16000US2062400,KS,20,2797
109660,St. Paul,62500,16000US2062500,KS,20,689
109661,Salina,62700,16000US2062700,KS,20,47840
109662,Satanta,63150,16000US2063150,KS,20,1019
109663,Savonburg,63200,16000US2063200,KS,20,139
109664,Sawyer,63275,16000US2063275,KS,20,92
109665,Scammon,63325,16000US2063325,KS,20,454
109666,Scandia,63350,16000US2063350,KS,20,430
109667,Schoenchen,63425,16000US2063425,KS,20,193
109668,Scott City,63600,16000US2063600,KS,20,3930
109669,Scottsville,63650,16000US2063650,KS,20,10
109670,Scranton,63675,16000US2063675,KS,20,637
109671,Sedan,63750,16000US2063750,KS,20,1129
109672,Sedgwick,63800,16000US2063800,KS,20,1867
109673,Selden,63875,16000US2063875,KS,20,321
109674,Seneca,63950,16000US2063950,KS,20,2006
109675,Severance,64025,16000US2064025,KS,20,91
109676,Severy,64050,16000US2064050,KS,20,286
109677,Seward,64100,16000US2064100,KS,20,38
109678,Sharon,64325,16000US2064325,KS,20,147
109679,Sharon Springs,64375,16000US2064375,KS,20,701
109680,Shawnee,64500,16000US2064500,KS,20,64125
109681,Silver Lake,65600,16000US2065600,KS,20,1780
109682,Simpson,65650,16000US2065650,KS,20,59
109683,Smith Center,65925,16000US2065925,KS,20,1558
109684,Smolan,66100,16000US2066100,KS,20,185
109685,Soldier,66175,16000US2066175,KS,20,115
109686,Solomon,66275,16000US2066275,KS,20,1173
109687,South Haven,66650,16000US2066650,KS,20,287
109688,South Hutchinson,66750,16000US2066750,KS,20,2392
109689,Spearville,67125,16000US2067125,KS,20,733
109690,Speed,67175,16000US2067175,KS,20,49
109691,Spivey,67250,16000US2067250,KS,20,45
109692,Spring Hill,67625,16000US2067625,KS,20,5739
109693,Stafford,67775,16000US2067775,KS,20,1130
109694,Stark,68025,16000US2068025,KS,20,81
109695,Sterling,68200,16000US2068200,KS,20,2313
109696,Stockton,68350,16000US2068350,KS,20,1334
109697,Strong City,68650,16000US2068650,KS,20,495
109698,Sublette,68775,16000US2068775,KS,20,1540
109699,Summerfield,68950,16000US2068950,KS,20,138
109700,Sun City,69275,16000US2069275,KS,20,38
109701,Susank,69525,16000US2069525,KS,20,32
109702,Sylvan Grove,69775,16000US2069775,KS,20,297
109703,Sylvia,69800,16000US2069800,KS,20,256
109704,Syracuse,69850,16000US2069850,KS,20,1791
109705,Talmage,69925,16000US2069925,KS,20,90
109706,Tampa,70000,16000US2070000,KS,20,107
109707,Tescott,70250,16000US2070250,KS,20,298
109708,Thayer,70300,16000US2070300,KS,20,577
109709,Timken,70625,16000US2070625,KS,20,87
109710,Tipton,70675,16000US2070675,KS,20,210
109711,Tonganoxie,70800,16000US2070800,KS,20,4681
109712,Topeka,71000,16000US2071000,KS,20,127672
109713,Toronto,71050,16000US2071050,KS,20,273
109714,Towanda,71125,16000US2071125,KS,20,1625
109715,Tribune,71450,16000US2071450,KS,20,684
109716,Troy,71575,16000US2071575,KS,20,991
109717,Turon,71800,16000US2071800,KS,20,313
109718,Tyro,71925,16000US2071925,KS,20,258
109719,Udall,71950,16000US2071950,KS,20,738
109720,Ulysses,71975,16000US2071975,KS,20,6022
109721,Uniontown,72525,16000US2072525,KS,20,441
109722,Utica,72650,16000US2072650,KS,20,137
109723,Valley Center,73250,16000US2073250,KS,20,6586
109724,Valley Falls,73300,16000US2073300,KS,20,1060
109725,Vassar,73450,16000US2073450,KS,20,723
109726,Vermillion,73525,16000US2073525,KS,20,127
109727,Victoria,73775,16000US2073775,KS,20,1357
109728,Vining,73950,16000US2073950,KS,20,45
109729,Viola,74025,16000US2074025,KS,20,131
109730,Virgil,74075,16000US2074075,KS,20,28
109731,Wakarusa,74425,16000US2074425,KS,20,323
109732,WaKeeney,74450,16000US2074450,KS,20,1889
109733,Wakefield,74525,16000US2074525,KS,20,1000
109734,Waldo,74575,16000US2074575,KS,20,45
109735,Waldron,74625,16000US2074625,KS,20,16
109736,Wallace,74750,16000US2074750,KS,20,52
109737,Walnut,74950,16000US2074950,KS,20,301
109738,Walton,75200,16000US2075200,KS,20,255
109739,Wamego,75325,16000US2075325,KS,20,4349
109740,Washington,75825,16000US2075825,KS,20,1166
109741,Waterville,75950,16000US2075950,KS,20,674
109742,Wathena,76000,16000US2076000,KS,20,1312
109743,Waverly,76050,16000US2076050,KS,20,607
109744,Webber,76250,16000US2076250,KS,20,20
109745,Weir,76350,16000US2076350,KS,20,585
109746,Welda,76425,16000US2076425,KS,20,73
109747,Wellington,76475,16000US2076475,KS,20,7997
109748,Wellsville,76625,16000US2076625,KS,20,1880
109749,Weskan,76675,16000US2076675,KS,20,207
109750,West Mineral,77150,16000US2077150,KS,20,239
109751,Westmoreland,77200,16000US2077200,KS,20,868
109752,Westphalia,77250,16000US2077250,KS,20,173
109753,Westwood,77500,16000US2077500,KS,20,1795
109754,Westwood Hills,77525,16000US2077525,KS,20,446
109755,Wetmore,77550,16000US2077550,KS,20,345
109756,Wheaton,77700,16000US2077700,KS,20,156
109757,White City,77825,16000US2077825,KS,20,524
109758,White Cloud,77850,16000US2077850,KS,20,242
109759,Whitewater,78050,16000US2078050,KS,20,700
109760,Whiting,78100,16000US2078100,KS,20,217
109761,Wichita,79000,16000US2079000,KS,20,387147
109762,Willard,79250,16000US2079250,KS,20,90
109763,Williamsburg,79300,16000US2079300,KS,20,318
109764,Willis,79400,16000US2079400,KS,20,25
109765,Willowbrook,79425,16000US2079425,KS,20,83
109766,Wilmore,79550,16000US2079550,KS,20,26
109767,Wilroads Gardens,79625,16000US2079625,KS,20,388
109768,Wilsey,79650,16000US2079650,KS,20,164
109769,Wilson,79675,16000US2079675,KS,20,750
109770,Winchester,79800,16000US2079800,KS,20,565
109771,Windom,79850,16000US2079850,KS,20,106
109772,Winfield,79950,16000US2079950,KS,20,12286
109773,Winona,80075,16000US2080075,KS,20,240
109774,Woodbine,80350,16000US2080350,KS,20,188
109775,Woodston,80450,16000US2080450,KS,20,140
109776,Wright,80500,16000US2080500,KS,20,102
109777,Yates Center,80700,16000US2080700,KS,20,1284
109778,Yoder,80750,16000US2080750,KS,20,242
109779,Zenda,80925,16000US2080925,KS,20,97
109780,Zurich,81025,16000US2081025,KS,20,104
109781,Adairville,298,16000US2100298,KY,21,1048
109782,Ages,514,16000US2100514,KY,21,289
109783,Albany,694,16000US2100694,KY,21,1874
109784,Alexandria,802,16000US2100802,KY,21,8735
109785,Allen,946,16000US2100946,KY,21,211
109786,Allensville,1000,16000US2101000,KY,21,137
109787,Anchorage,1504,16000US2101504,KY,21,2172
109788,Annville,1648,16000US2101648,KY,21,694
109789,Anthoston,1720,16000US2101720,KY,21,140
109790,Arjay,1972,16000US2101972,KY,21,557
109791,Arlington,2044,16000US2102044,KY,21,380
109792,Artemus,2188,16000US2102188,KY,21,583
109793,Ashland,2368,16000US2102368,KY,21,21391
109794,Auburn,2638,16000US2102638,KY,21,1491
109795,Audubon Park,2656,16000US2102656,KY,21,1445
109796,Augusta,2674,16000US2102674,KY,21,1102
109797,Auxier,2764,16000US2102764,KY,21,472
109798,Bancroft,3376,16000US2103376,KY,21,451
109799,Bandana,3412,16000US2103412,KY,21,147
109800,Barbourmeade,3556,16000US2103556,KY,21,1372
109801,Barbourville,3574,16000US2103574,KY,21,3172
109802,Bardstown,3628,16000US2103628,KY,21,12930
109803,Bardwell,3664,16000US2103664,KY,21,760
109804,Barlow,3718,16000US2103718,KY,21,675
109805,Beattyville,4546,16000US2104546,KY,21,1501
109806,Beaver Dam,4654,16000US2104654,KY,21,3557
109807,Bedford,4816,16000US2104816,KY,21,747
109808,Beech Grove,4978,16000US2104978,KY,21,477
109809,Beechmont,5014,16000US2105014,KY,21,897
109810,Beechwood Village,5068,16000US2105068,KY,21,1302
109811,Belfry,5266,16000US2105266,KY,21,219
109812,Bellefonte,5374,16000US2105374,KY,21,883
109813,Bellemeade,5392,16000US2105392,KY,21,807
109814,Belleview,5428,16000US2105428,KY,21,530
109815,Bellevue,5446,16000US2105446,KY,21,5921
109816,Bellewood,5464,16000US2105464,KY,21,335
109817,Benham,5662,16000US2105662,KY,21,529
109818,Benton,5824,16000US2105824,KY,21,4379
109819,Berea,5842,16000US2105842,KY,21,14454
109820,Berry,5968,16000US2105968,KY,21,280
109821,Betsy Layne,6220,16000US2106220,KY,21,782
109822,Big Clifty,6508,16000US2106508,KY,21,340
109823,Blackey,7012,16000US2107012,KY,21,233
109824,Blaine,7264,16000US2107264,KY,21,69
109825,Blandville,7390,16000US2107390,KY,21,56
109826,Bloomfield,7516,16000US2107516,KY,21,965
109827,Blue Ridge Manor,7858,16000US2107858,KY,21,827
109828,Bonnieville,8488,16000US2108488,KY,21,249
109829,Booneville,8614,16000US2108614,KY,21,82
109830,Boston,8722,16000US2108722,KY,21,426
109831,Bowling Green,8902,16000US2108902,KY,21,61617
109832,Bradfordsville,9100,16000US2109100,KY,21,317
109833,Brandenburg,9226,16000US2109226,KY,21,2855
109834,Breckinridge Center,9379,16000US2109379,KY,21,2479
109835,Bremen,9406,16000US2109406,KY,21,137
109836,Briarwood,9532,16000US2109532,KY,21,608
109837,Brodhead,9838,16000US2109838,KY,21,1324
109838,Broeck Pointe,9847,16000US2109847,KY,21,299
109839,Bromley,9856,16000US2109856,KY,21,790
109840,Brooks,9964,16000US2109964,KY,21,2505
109841,Brooksville,10000,16000US2110000,KY,21,536
109842,Brownsboro Farm,10162,16000US2110162,KY,21,674
109843,Brownsboro Village,10198,16000US2110198,KY,21,314
109844,Brownsville,10324,16000US2110324,KY,21,857
109845,Buckhorn,10612,16000US2110612,KY,21,125
109846,Buckner,10648,16000US2110648,KY,21,5693
109847,Buffalo,10774,16000US2110774,KY,21,482
109848,Burgin,11044,16000US2111044,KY,21,1238
109849,Burkesville,11098,16000US2111098,KY,21,1414
109850,Burlington,11170,16000US2111170,KY,21,16892
109851,Burna,11188,16000US2111188,KY,21,351
109852,Burnside,11278,16000US2111278,KY,21,888
109853,Butler,11530,16000US2111530,KY,21,495
109854,Cadiz,11692,16000US2111692,KY,21,2618
109855,Calhoun,11854,16000US2111854,KY,21,894
109856,California,11872,16000US2111872,KY,21,121
109857,Calvert City,12016,16000US2112016,KY,21,2543
109858,Camargo,12052,16000US2112052,KY,21,1297
109859,Cambridge,12066,16000US2112066,KY,21,170
109860,Campbellsburg,12142,16000US2112142,KY,21,789
109861,Campbellsville,12160,16000US2112160,KY,21,10983
109862,Campton,12358,16000US2112358,KY,21,574
109863,Caneyville,12538,16000US2112538,KY,21,649
109864,Cannonsburg,12610,16000US2112610,KY,21,658
109865,Carlisle,12898,16000US2112898,KY,21,2163
109866,Carrollton,13024,16000US2113024,KY,21,3933
109867,Carrsville,13060,16000US2113060,KY,21,34
109868,Catlettsburg,13420,16000US2113420,KY,21,1959
